date,value
2007/12/31/13.5,9838.68
2007/12/31/14.0,9849.13
2007/12/31/14.5,9942.7
2007/12/31/15.0,9961.2
2007/12/31/15.5,10054.81
2007/12/31/16.0,10050.12
2007/12/31/16.5,9975.49
2007/12/31/17.0,9857.3
2007/12/31/17.5,9428.09
2007/12/31/18.0,9130.04
2007/12/31/18.5,8820.46
2007/12/31/19.0,8512.57
2007/12/31/19.5,8423.67
2007/12/31/20.0,8414.69
2007/12/31/20.5,8239.18
2007/12/31/21.0,8068.38
2007/12/31/21.5,8261.31
2007/12/31/22.0,8236.15
2007/12/31/22.5,8359.69
2007/12/31/23.0,8332.65
2007/12/31/23.5,8074.36
2008/1/1/0.0,7961.09
2008/1/1/0.5,7767.6
2008/1/1/1.0,7516.08
2008/1/1/1.5,7140.78
2008/1/1/2.0,6781.78
2008/1/1/2.5,6544.73
2008/1/1/3.0,6376.97
2008/1/1/3.5,6228.76
2008/1/1/4.0,6122.14
2008/1/1/4.5,6121.98
2008/1/1/5.0,6078.71
2008/1/1/5.5,6121.64
2008/1/1/6.0,6229.92
2008/1/1/6.5,6377.99
2008/1/1/7.0,6630.34
2008/1/1/7.5,6900.02
2008/1/1/8.0,7172.56
2008/1/1/8.5,7463.28
2008/1/1/9.0,7698.77
2008/1/1/9.5,7942.73
2008/1/1/10.0,8113.22
2008/1/1/10.5,8294.56
2008/1/1/11.0,8451.14
2008/1/1/11.5,8542.46
2008/1/1/12.0,8629.24
2008/1/1/12.5,8658.49
2008/1/1/13.0,8697.97
2008/1/1/13.5,8802.36
2008/1/1/14.0,8833.77
2008/1/1/14.5,8892.45
2008/1/1/15.0,8949.26
2008/1/1/15.5,8983.29
2008/1/1/16.0,9064.86
2008/1/1/16.5,9140.04
2008/1/1/17.0,9226.07
2008/1/1/17.5,9159.59
2008/1/1/18.0,9036.32
2008/1/1/18.5,8850.16
2008/1/1/19.0,8657.79
2008/1/1/19.5,8587.08
2008/1/1/20.0,8658.7
2008/1/1/20.5,8564.32
2008/1/1/21.0,8327.97
2008/1/1/21.5,8294.47
2008/1/1/22.0,8106.12
2008/1/1/22.5,8027.06
2008/1/1/23.0,7830.96
2008/1/1/23.5,7672.99
2008/1/2/0.0,7504.05
2008/1/2/0.5,7285.52
2008/1/2/1.0,7042.94
2008/1/2/1.5,6752.32
2008/1/2/2.0,6472.4
2008/1/2/2.5,6304.34
2008/1/2/3.0,6265.09
2008/1/2/3.5,6229.64
2008/1/2/4.0,6255.13
2008/1/2/4.5,6459.5
2008/1/2/5.0,6589.23
2008/1/2/5.5,6906.22
2008/1/2/6.0,7280.12
2008/1/2/6.5,7598.16
2008/1/2/7.0,8041.98
2008/1/2/7.5,8462.92
2008/1/2/8.0,8854.11
2008/1/2/8.5,9265.61
2008/1/2/9.0,9494.32
2008/1/2/9.5,9656.76
2008/1/2/10.0,9754.07
2008/1/2/10.5,9879.1
2008/1/2/11.0,10021.9
2008/1/2/11.5,10067.73
2008/1/2/12.0,10195.88
2008/1/2/12.5,10284.13
2008/1/2/13.0,10391.96
2008/1/2/13.5,10485.34
2008/1/2/14.0,10571.71
2008/1/2/14.5,10635.35
2008/1/2/15.0,10718.24
2008/1/2/15.5,10777.78
2008/1/2/16.0,10791.48
2008/1/2/16.5,10716.57
2008/1/2/17.0,10574.47
2008/1/2/17.5,10227.73
2008/1/2/18.0,10002.78
2008/1/2/18.5,9655.28
2008/1/2/19.0,9419.67
2008/1/2/19.5,9331.85
2008/1/2/20.0,9369.69
2008/1/2/20.5,9229.62
2008/1/2/21.0,8890.07
2008/1/2/21.5,8918
2008/1/2/22.0,8547.37
2008/1/2/22.5,8588.86
2008/1/2/23.0,8376.06
2008/1/2/23.5,8154.71
2008/1/3/0.0,7961.44
2008/1/3/0.5,7733.99
2008/1/3/1.0,7466.35
2008/1/3/1.5,7148.08
2008/1/3/2.0,6803.41
2008/1/3/2.5,6624.41
2008/1/3/3.0,6507.7
2008/1/3/3.5,6471.72
2008/1/3/4.0,6512.59
2008/1/3/4.5,6628.9
2008/1/3/5.0,6818.23
2008/1/3/5.5,7176.78
2008/1/3/6.0,7529.31
2008/1/3/6.5,7894.82
2008/1/3/7.0,8337.38
2008/1/3/7.5,8711.68
2008/1/3/8.0,9050.3
2008/1/3/8.5,9465.76
2008/1/3/9.0,9630.58
2008/1/3/9.5,9755.02
2008/1/3/10.0,9769.82
2008/1/3/10.5,9819.61
2008/1/3/11.0,9903.27
2008/1/3/11.5,9875.14
2008/1/3/12.0,9911.4
2008/1/3/12.5,9948.09
2008/1/3/13.0,9964.31
2008/1/3/13.5,9947.91
2008/1/3/14.0,9973.47
2008/1/3/14.5,9996.43
2008/1/3/15.0,9980.88
2008/1/3/15.5,10037.86
2008/1/3/16.0,10097.99
2008/1/3/16.5,10049.77
2008/1/3/17.0,10054.99
2008/1/3/17.5,9791.93
2008/1/3/18.0,9599.21
2008/1/3/18.5,9357.1
2008/1/3/19.0,9190.93
2008/1/3/19.5,9186.8
2008/1/3/20.0,9247.99
2008/1/3/20.5,9025.41
2008/1/3/21.0,8685.13
2008/1/3/21.5,8720.29
2008/1/3/22.0,8597.95
2008/1/3/22.5,8515.11
2008/1/3/23.0,8269.37
2008/1/3/23.5,8038.28
2008/1/4/0.0,7861.26
2008/1/4/0.5,7630.22
2008/1/4/1.0,7415.57
2008/1/4/1.5,7038.45
2008/1/4/2.0,6738.33
2008/1/4/2.5,6556.69
2008/1/4/3.0,6486.18
2008/1/4/3.5,6468.22
2008/1/4/4.0,6503.67
2008/1/4/4.5,6651.24
2008/1/4/5.0,6791.83
2008/1/4/5.5,7166.18
2008/1/4/6.0,7571.48
2008/1/4/6.5,7910.27
2008/1/4/7.0,8298.72
2008/1/4/7.5,8685.48
2008/1/4/8.0,9097.81
2008/1/4/8.5,9421.1
2008/1/4/9.0,9594.07
2008/1/4/9.5,9707.58
2008/1/4/10.0,9772.51
2008/1/4/10.5,9787.33
2008/1/4/11.0,9818.1
2008/1/4/11.5,9751.09
2008/1/4/12.0,9735.87
2008/1/4/12.5,9781.07
2008/1/4/13.0,9836.38
2008/1/4/13.5,9785.67
2008/1/4/14.0,9865.1
2008/1/4/14.5,9865.67
2008/1/4/15.0,9919.85
2008/1/4/15.5,9842.14
2008/1/4/16.0,9826.6
2008/1/4/16.5,9799.08
2008/1/4/17.0,9648.07
2008/1/4/17.5,9408.8
2008/1/4/18.0,9213.08
2008/1/4/18.5,8926.41
2008/1/4/19.0,8831.49
2008/1/4/19.5,8766.01
2008/1/4/20.0,8914.01
2008/1/4/20.5,8711.24
2008/1/4/21.0,8503.16
2008/1/4/21.5,8577.43
2008/1/4/22.0,8556.2
2008/1/4/22.5,8582.21
2008/1/4/23.0,8480.22
2008/1/4/23.5,8235.55
2008/1/5/0.0,8068.67
2008/1/5/0.5,7714.01
2008/1/5/1.0,7435.38
2008/1/5/1.5,7099.81
2008/1/5/2.0,6822.42
2008/1/5/2.5,6588.17
2008/1/5/3.0,6526.27
2008/1/5/3.5,6454.39
2008/1/5/4.0,6453.67
2008/1/5/4.5,6476.42
2008/1/5/5.0,6555.36
2008/1/5/5.5,6679.97
2008/1/5/6.0,6859.44
2008/1/5/6.5,7185.5
2008/1/5/7.0,7552.34
2008/1/5/7.5,7912.82
2008/1/5/8.0,8278.93
2008/1/5/8.5,8685.62
2008/1/5/9.0,8843.01
2008/1/5/9.5,9033.3
2008/1/5/10.0,9021.71
2008/1/5/10.5,9057.13
2008/1/5/11.0,9107.27
2008/1/5/11.5,9076
2008/1/5/12.0,9131.93
2008/1/5/12.5,9033.04
2008/1/5/13.0,9044.54
2008/1/5/13.5,8977
2008/1/5/14.0,8937.9
2008/1/5/14.5,8919.24
2008/1/5/15.0,8994.42
2008/1/5/15.5,8927.91
2008/1/5/16.0,8997.27
2008/1/5/16.5,8900.96
2008/1/5/17.0,8914.75
2008/1/5/17.5,8867.69
2008/1/5/18.0,8794.19
2008/1/5/18.5,8682.21
2008/1/5/19.0,8511.32
2008/1/5/19.5,8570.03
2008/1/5/20.0,8665.49
2008/1/5/20.5,8578.63
2008/1/5/21.0,8427.81
2008/1/5/21.5,8389.91
2008/1/5/22.0,8314.28
2008/1/5/22.5,8212.91
2008/1/5/23.0,7949.6
2008/1/5/23.5,7785.58
2008/1/6/0.0,7533.11
2008/1/6/0.5,7367.44
2008/1/6/1.0,7142.51
2008/1/6/1.5,6840.14
2008/1/6/2.0,6609.15
2008/1/6/2.5,6456.97
2008/1/6/3.0,6350.37
2008/1/6/3.5,6351.81
2008/1/6/4.0,6318.24
2008/1/6/4.5,6355.32
2008/1/6/5.0,6391.09
2008/1/6/5.5,6470.99
2008/1/6/6.0,6534.39
2008/1/6/6.5,6757.57
2008/1/6/7.0,7056.4
2008/1/6/7.5,7506.23
2008/1/6/8.0,7797.93
2008/1/6/8.5,8223.28
2008/1/6/9.0,8482.56
2008/1/6/9.5,8740.1
2008/1/6/10.0,8852.1
2008/1/6/10.5,8988.51
2008/1/6/11.0,9115.08
2008/1/6/11.5,9210.35
2008/1/6/12.0,9338.71
2008/1/6/12.5,9392.11
2008/1/6/13.0,9513.07
2008/1/6/13.5,9607.8
2008/1/6/14.0,9819.7
2008/1/6/14.5,9910.98
2008/1/6/15.0,10075.81
2008/1/6/15.5,10093.61
2008/1/6/16.0,10193.4
2008/1/6/16.5,10197.74
2008/1/6/17.0,10317.44
2008/1/6/17.5,10263.24
2008/1/6/18.0,10230.4
2008/1/6/18.5,10165.87
2008/1/6/19.0,10029.18
2008/1/6/19.5,9927.27
2008/1/6/20.0,10028.41
2008/1/6/20.5,9869.23
2008/1/6/21.0,9551.32
2008/1/6/21.5,9345.27
2008/1/6/22.0,8994.97
2008/1/6/22.5,8729.79
2008/1/6/23.0,8352.64
2008/1/6/23.5,7980.24
2008/1/7/0.0,7804.27
2008/1/7/0.5,7567.43
2008/1/7/1.0,7431.69
2008/1/7/1.5,7113.46
2008/1/7/2.0,6852.41
2008/1/7/2.5,6737.64
2008/1/7/3.0,6687.12
2008/1/7/3.5,6642
2008/1/7/4.0,6596.4
2008/1/7/4.5,6837.78
2008/1/7/5.0,7082.57
2008/1/7/5.5,7484.02
2008/1/7/6.0,7981.69
2008/1/7/6.5,8429.24
2008/1/7/7.0,8877.56
2008/1/7/7.5,9376.28
2008/1/7/8.0,9824.38
2008/1/7/8.5,10094.6
2008/1/7/9.0,10206.4
2008/1/7/9.5,10354.58
2008/1/7/10.0,10408.46
2008/1/7/10.5,10461.43
2008/1/7/11.0,10510.86
2008/1/7/11.5,10603.26
2008/1/7/12.0,10654.42
2008/1/7/12.5,10629
2008/1/7/13.0,10752.1
2008/1/7/13.5,10889.59
2008/1/7/14.0,10953.64
2008/1/7/14.5,10971.08
2008/1/7/15.0,11027.21
2008/1/7/15.5,11082.49
2008/1/7/16.0,11120.11
2008/1/7/16.5,11038.78
2008/1/7/17.0,10910
2008/1/7/17.5,10597.19
2008/1/7/18.0,10428.95
2008/1/7/18.5,10094.8
2008/1/7/19.0,9838.03
2008/1/7/19.5,9608.42
2008/1/7/20.0,9696.32
2008/1/7/20.5,9501.69
2008/1/7/21.0,9126.3
2008/1/7/21.5,9167.05
2008/1/7/22.0,8864.19
2008/1/7/22.5,8808.6
2008/1/7/23.0,8521.08
2008/1/7/23.5,8338.41
2008/1/8/0.0,8123.57
2008/1/8/0.5,7854.19
2008/1/8/1.0,7615.24
2008/1/8/1.5,7243.71
2008/1/8/2.0,6964.34
2008/1/8/2.5,6793.41
2008/1/8/3.0,6744.66
2008/1/8/3.5,6781.26
2008/1/8/4.0,6742.35
2008/1/8/4.5,7002.86
2008/1/8/5.0,7174.88
2008/1/8/5.5,7606.02
2008/1/8/6.0,8095.2
2008/1/8/6.5,8492.86
2008/1/8/7.0,8909.68
2008/1/8/7.5,9250.3
2008/1/8/8.0,9640.49
2008/1/8/8.5,9939.61
2008/1/8/9.0,10109.47
2008/1/8/9.5,10121.1
2008/1/8/10.0,10171.73
2008/1/8/10.5,10202.35
2008/1/8/11.0,10202.57
2008/1/8/11.5,10224.55
2008/1/8/12.0,10276.9
2008/1/8/12.5,10287.85
2008/1/8/13.0,10356.28
2008/1/8/13.5,10382.54
2008/1/8/14.0,10444.8
2008/1/8/14.5,10462.31
2008/1/8/15.0,10524.34
2008/1/8/15.5,10529.72
2008/1/8/16.0,10555.3
2008/1/8/16.5,10459.32
2008/1/8/17.0,10450.91
2008/1/8/17.5,10129.6
2008/1/8/18.0,9962.16
2008/1/8/18.5,9661.35
2008/1/8/19.0,9511.24
2008/1/8/19.5,9521.28
2008/1/8/20.0,9512.39
2008/1/8/20.5,9316.91
2008/1/8/21.0,9006.23
2008/1/8/21.5,9011.49
2008/1/8/22.0,8818.61
2008/1/8/22.5,8683.9
2008/1/8/23.0,8501.81
2008/1/8/23.5,8312.88
2008/1/9/0.0,8089.05
2008/1/9/0.5,7890.79
2008/1/9/1.0,7594.25
2008/1/9/1.5,7226.16
2008/1/9/2.0,6924.74
2008/1/9/2.5,6760.28
2008/1/9/3.0,6685.84
2008/1/9/3.5,6693.24
2008/1/9/4.0,6738.75
2008/1/9/4.5,6928.41
2008/1/9/5.0,7156.01
2008/1/9/5.5,7634.49
2008/1/9/6.0,8079.64
2008/1/9/6.5,8509.08
2008/1/9/7.0,8980.39
2008/1/9/7.5,9321.79
2008/1/9/8.0,9653.51
2008/1/9/8.5,9989.32
2008/1/9/9.0,10136.47
2008/1/9/9.5,10300.43
2008/1/9/10.0,10440.17
2008/1/9/10.5,10464.43
2008/1/9/11.0,10520.14
2008/1/9/11.5,10561.26
2008/1/9/12.0,10647.14
2008/1/9/12.5,10709.14
2008/1/9/13.0,10760.78
2008/1/9/13.5,10802.6
2008/1/9/14.0,10853.97
2008/1/9/14.5,10937.17
2008/1/9/15.0,10973.72
2008/1/9/15.5,11029.79
2008/1/9/16.0,11108.17
2008/1/9/16.5,11042.56
2008/1/9/17.0,10872.17
2008/1/9/17.5,10526.27
2008/1/9/18.0,10345.2
2008/1/9/18.5,10001.09
2008/1/9/19.0,9865.46
2008/1/9/19.5,9804.61
2008/1/9/20.0,9837.4
2008/1/9/20.5,9624.39
2008/1/9/21.0,9380.7
2008/1/9/21.5,9339.24
2008/1/9/22.0,9043.44
2008/1/9/22.5,8996.34
2008/1/9/23.0,8703.45
2008/1/9/23.5,8540.05
2008/1/10/0.0,8257.76
2008/1/10/0.5,8054.73
2008/1/10/1.0,7792.12
2008/1/10/1.5,7444.62
2008/1/10/2.0,7194.38
2008/1/10/2.5,6990.7
2008/1/10/3.0,6874.34
2008/1/10/3.5,6842
2008/1/10/4.0,6927.18
2008/1/10/4.5,7085.36
2008/1/10/5.0,7305.57
2008/1/10/5.5,7714.43
2008/1/10/6.0,8192.08
2008/1/10/6.5,8649.16
2008/1/10/7.0,9150.06
2008/1/10/7.5,9573.46
2008/1/10/8.0,9920.44
2008/1/10/8.5,10279.04
2008/1/10/9.0,10417.16
2008/1/10/9.5,10574.45
2008/1/10/10.0,10657.16
2008/1/10/10.5,10721.15
2008/1/10/11.0,10839.85
2008/1/10/11.5,10857.21
2008/1/10/12.0,10931.64
2008/1/10/12.5,11043.2
2008/1/10/13.0,11184.5
2008/1/10/13.5,11280.76
2008/1/10/14.0,11338.94
2008/1/10/14.5,11402.6
2008/1/10/15.0,11446.55
2008/1/10/15.5,11520.59
2008/1/10/16.0,11584.81
2008/1/10/16.5,11472.57
2008/1/10/17.0,11411.06
2008/1/10/17.5,11107.96
2008/1/10/18.0,10898.09
2008/1/10/18.5,10588.28
2008/1/10/19.0,10358.41
2008/1/10/19.5,10207.58
2008/1/10/20.0,10267.53
2008/1/10/20.5,10006.67
2008/1/10/21.0,9600.39
2008/1/10/21.5,9555.96
2008/1/10/22.0,9235.81
2008/1/10/22.5,9054.99
2008/1/10/23.0,8805.67
2008/1/10/23.5,8536.71
2008/1/11/0.0,8333.86
2008/1/11/0.5,8041.34
2008/1/11/1.0,7808.43
2008/1/11/1.5,7481.73
2008/1/11/2.0,7199.61
2008/1/11/2.5,6987.91
2008/1/11/3.0,6859.77
2008/1/11/3.5,6904.89
2008/1/11/4.0,6908.16
2008/1/11/4.5,7083.48
2008/1/11/5.0,7240.33
2008/1/11/5.5,7650.39
2008/1/11/6.0,8159.8
2008/1/11/6.5,8648.55
2008/1/11/7.0,9165.61
2008/1/11/7.5,9586.26
2008/1/11/8.0,9951.45
2008/1/11/8.5,10347.52
2008/1/11/9.0,10530.69
2008/1/11/9.5,10668.15
2008/1/11/10.0,10803.29
2008/1/11/10.5,10878.96
2008/1/11/11.0,10886.44
2008/1/11/11.5,11038.29
2008/1/11/12.0,11140.25
2008/1/11/12.5,11287.37
2008/1/11/13.0,11378.12
2008/1/11/13.5,11408.35
2008/1/11/14.0,11489.08
2008/1/11/14.5,11566.02
2008/1/11/15.0,11629.37
2008/1/11/15.5,11687.33
2008/1/11/16.0,11702.6
2008/1/11/16.5,11586.42
2008/1/11/17.0,11376.83
2008/1/11/17.5,10999.33
2008/1/11/18.0,10743.24
2008/1/11/18.5,10409.73
2008/1/11/19.0,10101.49
2008/1/11/19.5,9983.64
2008/1/11/20.0,9980.87
2008/1/11/20.5,9785.53
2008/1/11/21.0,9425.86
2008/1/11/21.5,9459.23
2008/1/11/22.0,9205.21
2008/1/11/22.5,9065.5
2008/1/11/23.0,8782.79
2008/1/11/23.5,8523.45
2008/1/12/0.0,8324.81
2008/1/12/0.5,8007.69
2008/1/12/1.0,7733.53
2008/1/12/1.5,7384.05
2008/1/12/2.0,7059.5
2008/1/12/2.5,6885.41
2008/1/12/3.0,6749.86
2008/1/12/3.5,6718.3
2008/1/12/4.0,6683.98
2008/1/12/4.5,6785.45
2008/1/12/5.0,6858.5
2008/1/12/5.5,6951.23
2008/1/12/6.0,7132.18
2008/1/12/6.5,7470.89
2008/1/12/7.0,7860.27
2008/1/12/7.5,8326.78
2008/1/12/8.0,8782.48
2008/1/12/8.5,9266.34
2008/1/12/9.0,9505.15
2008/1/12/9.5,9757.59
2008/1/12/10.0,9854.56
2008/1/12/10.5,10033.39
2008/1/12/11.0,10125.96
2008/1/12/11.5,10291.78
2008/1/12/12.0,10344.58
2008/1/12/12.5,10406.46
2008/1/12/13.0,10453.86
2008/1/12/13.5,10538.93
2008/1/12/14.0,10553.48
2008/1/12/14.5,10560.27
2008/1/12/15.0,10460.77
2008/1/12/15.5,10342.19
2008/1/12/16.0,10329.76
2008/1/12/16.5,10066.96
2008/1/12/17.0,9912.21
2008/1/12/17.5,9720.84
2008/1/12/18.0,9583.64
2008/1/12/18.5,9389.23
2008/1/12/19.0,9266.28
2008/1/12/19.5,9190.52
2008/1/12/20.0,9378.79
2008/1/12/20.5,9233.28
2008/1/12/21.0,9026.94
2008/1/12/21.5,8879.05
2008/1/12/22.0,8702.22
2008/1/12/22.5,8564.08
2008/1/12/23.0,8224.15
2008/1/12/23.5,8030.57
2008/1/13/0.0,7758.83
2008/1/13/0.5,7538.51
2008/1/13/1.0,7267.06
2008/1/13/1.5,7004.16
2008/1/13/2.0,6743.3
2008/1/13/2.5,6630.97
2008/1/13/3.0,6595.15
2008/1/13/3.5,6567.7
2008/1/13/4.0,6527.93
2008/1/13/4.5,6596.69
2008/1/13/5.0,6627.97
2008/1/13/5.5,6655.25
2008/1/13/6.0,6739.63
2008/1/13/6.5,6982.84
2008/1/13/7.0,7340.77
2008/1/13/7.5,7765.68
2008/1/13/8.0,8187.73
2008/1/13/8.5,8635.49
2008/1/13/9.0,8960.12
2008/1/13/9.5,9333.01
2008/1/13/10.0,9531.76
2008/1/13/10.5,9844.93
2008/1/13/11.0,10094.17
2008/1/13/11.5,10339.34
2008/1/13/12.0,10477.89
2008/1/13/12.5,10637.92
2008/1/13/13.0,10799.36
2008/1/13/13.5,10891.22
2008/1/13/14.0,10971.5
2008/1/13/14.5,10847.34
2008/1/13/15.0,10693.71
2008/1/13/15.5,10468.29
2008/1/13/16.0,10427.28
2008/1/13/16.5,10240.34
2008/1/13/17.0,10202.81
2008/1/13/17.5,10102.66
2008/1/13/18.0,9995.98
2008/1/13/18.5,9870.51
2008/1/13/19.0,9728.7
2008/1/13/19.5,9699.2
2008/1/13/20.0,9670.96
2008/1/13/20.5,9402.24
2008/1/13/21.0,9143.41
2008/1/13/21.5,8893.47
2008/1/13/22.0,8573.39
2008/1/13/22.5,8316.15
2008/1/13/23.0,7987.11
2008/1/13/23.5,7745.34
2008/1/14/0.0,7499.52
2008/1/14/0.5,7334.72
2008/1/14/1.0,7190.56
2008/1/14/1.5,6909.58
2008/1/14/2.0,6717.47
2008/1/14/2.5,6645.46
2008/1/14/3.0,6628.96
2008/1/14/3.5,6625.92
2008/1/14/4.0,6734.42
2008/1/14/4.5,6984.79
2008/1/14/5.0,7233.46
2008/1/14/5.5,7763.14
2008/1/14/6.0,8193.1
2008/1/14/6.5,8668.47
2008/1/14/7.0,9100.1
2008/1/14/7.5,9468.65
2008/1/14/8.0,9756.8
2008/1/14/8.5,10030.99
2008/1/14/9.0,10175.16
2008/1/14/9.5,10242.89
2008/1/14/10.0,10283.88
2008/1/14/10.5,10293.94
2008/1/14/11.0,10328.8
2008/1/14/11.5,10283.33
2008/1/14/12.0,10160.01
2008/1/14/12.5,10189.65
2008/1/14/13.0,10287.44
2008/1/14/13.5,10252.1
2008/1/14/14.0,10202.19
2008/1/14/14.5,10186.85
2008/1/14/15.0,10155.91
2008/1/14/15.5,10163.83
2008/1/14/16.0,10157.98
2008/1/14/16.5,10029.07
2008/1/14/17.0,9996.91
2008/1/14/17.5,9767.41
2008/1/14/18.0,9653.11
2008/1/14/18.5,9377.7
2008/1/14/19.0,9090.79
2008/1/14/19.5,8987.21
2008/1/14/20.0,8993.54
2008/1/14/20.5,8998.5
2008/1/14/21.0,8733.88
2008/1/14/21.5,8722.89
2008/1/14/22.0,8494.39
2008/1/14/22.5,8523.69
2008/1/14/23.0,8375.96
2008/1/14/23.5,8180.94
2008/1/15/0.0,8000.2
2008/1/15/0.5,7735.55
2008/1/15/1.0,7585.45
2008/1/15/1.5,7196.41
2008/1/15/2.0,6922.77
2008/1/15/2.5,6713.51
2008/1/15/3.0,6657.67
2008/1/15/3.5,6604.89
2008/1/15/4.0,6629.49
2008/1/15/4.5,6851.07
2008/1/15/5.0,7096.47
2008/1/15/5.5,7613.16
2008/1/15/6.0,8081.29
2008/1/15/6.5,8510.71
2008/1/15/7.0,8960.09
2008/1/15/7.5,9250.2
2008/1/15/8.0,9582.06
2008/1/15/8.5,9897.89
2008/1/15/9.0,10011.15
2008/1/15/9.5,10148.99
2008/1/15/10.0,10205.19
2008/1/15/10.5,10285.46
2008/1/15/11.0,10322.79
2008/1/15/11.5,10353.97
2008/1/15/12.0,10425.38
2008/1/15/12.5,10492.38
2008/1/15/13.0,10609.22
2008/1/15/13.5,10613.11
2008/1/15/14.0,10688.43
2008/1/15/14.5,10735.98
2008/1/15/15.0,10800.96
2008/1/15/15.5,10850.66
2008/1/15/16.0,10907.37
2008/1/15/16.5,10807.62
2008/1/15/17.0,10688.08
2008/1/15/17.5,10476.84
2008/1/15/18.0,10237.15
2008/1/15/18.5,9973.84
2008/1/15/19.0,9730.63
2008/1/15/19.5,9721.95
2008/1/15/20.0,9753.96
2008/1/15/20.5,9583.68
2008/1/15/21.0,9299.52
2008/1/15/21.5,9200.94
2008/1/15/22.0,8990.94
2008/1/15/22.5,8819.8
2008/1/15/23.0,8412.2
2008/1/15/23.5,8429.55
2008/1/16/0.0,8191.87
2008/1/16/0.5,7943.74
2008/1/16/1.0,7743.07
2008/1/16/1.5,7408.39
2008/1/16/2.0,7111.82
2008/1/16/2.5,6887.16
2008/1/16/3.0,6824.46
2008/1/16/3.5,6798.94
2008/1/16/4.0,6869.41
2008/1/16/4.5,7117.84
2008/1/16/5.0,7365.9
2008/1/16/5.5,7840.14
2008/1/16/6.0,8253.32
2008/1/16/6.5,8758.26
2008/1/16/7.0,9258.59
2008/1/16/7.5,9666.97
2008/1/16/8.0,10059.27
2008/1/16/8.5,10422.22
2008/1/16/9.0,10588.54
2008/1/16/9.5,10892.2
2008/1/16/10.0,11058.98
2008/1/16/10.5,11180.63
2008/1/16/11.0,11402.04
2008/1/16/11.5,11521.62
2008/1/16/12.0,11732.22
2008/1/16/12.5,11930.24
2008/1/16/13.0,12086.75
2008/1/16/13.5,12140.86
2008/1/16/14.0,12188.42
2008/1/16/14.5,12218.51
2008/1/16/15.0,12192.12
2008/1/16/15.5,11894.07
2008/1/16/16.0,11649.63
2008/1/16/16.5,11269.06
2008/1/16/17.0,10993.15
2008/1/16/17.5,10586.32
2008/1/16/18.0,10291.68
2008/1/16/18.5,9912.56
2008/1/16/19.0,9606.25
2008/1/16/19.5,9413.72
2008/1/16/20.0,9373.12
2008/1/16/20.5,9231.69
2008/1/16/21.0,8914.77
2008/1/16/21.5,8869.44
2008/1/16/22.0,8658.47
2008/1/16/22.5,8613.12
2008/1/16/23.0,8456.52
2008/1/16/23.5,8309.5
2008/1/17/0.0,8067.97
2008/1/17/0.5,7874.13
2008/1/17/1.0,7586.54
2008/1/17/1.5,7277.78
2008/1/17/2.0,7011.2
2008/1/17/2.5,6803.11
2008/1/17/3.0,6764.97
2008/1/17/3.5,6743
2008/1/17/4.0,6805.97
2008/1/17/4.5,7039.15
2008/1/17/5.0,7288.79
2008/1/17/5.5,7772.99
2008/1/17/6.0,8234.27
2008/1/17/6.5,8648.37
2008/1/17/7.0,9150.01
2008/1/17/7.5,9421.84
2008/1/17/8.0,9672.66
2008/1/17/8.5,9918.97
2008/1/17/9.0,10062.74
2008/1/17/9.5,10123.09
2008/1/17/10.0,10197.95
2008/1/17/10.5,10120.32
2008/1/17/11.0,10064.79
2008/1/17/11.5,10084.29
2008/1/17/12.0,10099.67
2008/1/17/12.5,10086.3
2008/1/17/13.0,10044.41
2008/1/17/13.5,10034.52
2008/1/17/14.0,10030.4
2008/1/17/14.5,9971.55
2008/1/17/15.0,9957.52
2008/1/17/15.5,9976.83
2008/1/17/16.0,9913.85
2008/1/17/16.5,9882.88
2008/1/17/17.0,9834.85
2008/1/17/17.5,9715.71
2008/1/17/18.0,9635.35
2008/1/17/18.5,9513.3
2008/1/17/19.0,9368.21
2008/1/17/19.5,9342.9
2008/1/17/20.0,9333.69
2008/1/17/20.5,9038.52
2008/1/17/21.0,8703.73
2008/1/17/21.5,8761.32
2008/1/17/22.0,8597.11
2008/1/17/22.5,8522.25
2008/1/17/23.0,8382.64
2008/1/17/23.5,8251.36
2008/1/18/0.0,8081.42
2008/1/18/0.5,7827.89
2008/1/18/1.0,7553.17
2008/1/18/1.5,7228.74
2008/1/18/2.0,6939.13
2008/1/18/2.5,6744.34
2008/1/18/3.0,6687.32
2008/1/18/3.5,6614.23
2008/1/18/4.0,6693.84
2008/1/18/4.5,6916.09
2008/1/18/5.0,7181
2008/1/18/5.5,7661.31
2008/1/18/6.0,8194.94
2008/1/18/6.5,8586.92
2008/1/18/7.0,8960.77
2008/1/18/7.5,9331.58
2008/1/18/8.0,9592.34
2008/1/18/8.5,9887.57
2008/1/18/9.0,9948.71
2008/1/18/9.5,10006.56
2008/1/18/10.0,9950.48
2008/1/18/10.5,9984.87
2008/1/18/11.0,9979.72
2008/1/18/11.5,9985.68
2008/1/18/12.0,9877.79
2008/1/18/12.5,9860.13
2008/1/18/13.0,9775.65
2008/1/18/13.5,9763.67
2008/1/18/14.0,9714.87
2008/1/18/14.5,9666.34
2008/1/18/15.0,9657.41
2008/1/18/15.5,9615.4
2008/1/18/16.0,9610.35
2008/1/18/16.5,9513.89
2008/1/18/17.0,9439.03
2008/1/18/17.5,9198.32
2008/1/18/18.0,9103.16
2008/1/18/18.5,8968.17
